pil1_1,pil2_1,pil3_1,pil4_1,pil5_1,pil6_1,pil7_1,pil8_1,pil9_1,pil10_1,pil11_1,pil12_1,pil13_1,pil14_1,pil15_1,pil16_1,pil17_1,pil18_1,pil19_1,pil20_1,song1_1,song2_1,song3_1,song4_1,song5_1,song6_1,song7_1,song8_1,song9_1,song10_1,song11_1,song12_1,song13_1,song14_1,song15_1,song16_1,song17_1,song18_1,song19_1,song20_1,mist1_1,mist2_1,mist3_1,mist4_1,mist5_1,mist6_1,mist7_1,mist8_1,mist9_1,mist10_1,mist11_1,mist12_1,mist13_1,mist14_1,mist15_1,mist16_1,mist17_1,mist18_1,mist19_1,mist20_1,pq1_1,pq2_1,pq3_1,pq4_1,pq5_1,pq6_1,pq7_1,pq8_1,piltotal,songtot,songa,songb,misttot,mista,mistb,mistc,pqtotal,lpq1_1,lpq2_1,lpq3_1,lpq4_1,lpq5_1,lpq6_1,lpq7_1,lpq8_1,lpq9_1,lpq10_1,lpq11_1,lpq12_1,lpq13_1,lpq14_1,lpq15_1,lpq16_1,lpq17_1,lpq18_1,lpq19_1,lpq20_1,lpqtotal,oq1_1,op2_1,oq3_1,oq4_1,oq5_1,oq6_1,oq7_1,oq8_1,oq9_1,oq10_1,oq11_1,oq12_1,oq13_1,oq14_1,oq15_1,oq16_1,oq17_1,oq18_1,oq19_1,oq20_1,oq21_1,oq22_1,oq23_1,oq24_1,oq25_1,oq26_1,oq27_1,oq28_1,oq29_1,oq30_1,oq31_1,oq32_1,oq33_1,oq34_1,oq35_1,oq36_1,oq37_1,oq38_1,oq39_1,oq40_1,oq41_1,oq42_1,oq43_1,oq44_1,oq45_1,oqtotal,oqsd,oqir,oqsr,sex,years,ethnicit,religiou,grades,pilstarr,pil5,pil15,factor1,factor2,factor3,pilf1mf,pilf2mf,pilf3mf,userid
5,5,6,6,5,7,5,5,5,5,5,3,6,3,3,7,3,4,4,6,3,6,4,2,4,7,6,2,2,7,2,5,4,1,4,5,2,6,1,7,7,5,3,5,5,7,4,3,5,6,7,6,2,2,6,7,2,6,6,1,-3,-3,-3,-3,-3,-3,-3,-3,98,80,35,45,95,37,33,25,-24,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,15,1,2,1,4,3,3,3,0,2,1,0,2,1,3,1,1,0,1,1,1,0,3,0,0,1,0,4,3,1,2,1,0,1,0,0,3,2,1,0,0,3,1,1,0,3,61,35,13,13,2,22,1,1,3.4,87,25,73,29,15,31,31,17,26,logo188
5,3,5,6,3,4,5,5,6,5,5,6,7,7,4,6,6,6,5,4,4,4,3,2,3,2,4,1,3,3,2,2,2,3,2,5,2,4,6,3,6,3,5,6,6,6,7,7,6,4,6,6,4,6,7,7,5,6,7,7,2,0,2,2,0,2,0,-1,103,60,33,27,117,38,46,33,7,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,16,0,2,0,2,3,2,1,0,0,2,0,1,0,2,0,2,0,0,2,0,0,1,0,1,1,0,2,2,0,0,0,0,0,2,0,2,0,2,0,0,0,0,1,0,1,34,19,6,9,2,26,1,1,2,87,27,76,27,15,31,33,14,26,logo189
6,6,5,5,7,6,7,5,5,2,5,6,4,5,3,7,5,7,7,5,4,4,7,2,7,6,5,4,2,4,2,1,1,6,5,1,1,4,1,1,2,5,2,7,7,4,7,7,5,7,7,7,6,6,7,7,5,7,5,1,3,3,3,3,0,0,-3,-3,108,68,38,30,111,40,39,32,6,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,18,0,1,1,2,2,2,2,0,0,2,1,2,0,1,1,4,0,2,1,2,2,2,1,1,1,4,1,4,1,3,1.01186943620178,1,1,1,0,3,2,3,0,0,2,2,2,0,2,66.0118694362018,29.0118694362018,22,15,2,19,1,1,2.2,93,25,83,36,15,31,41,15,28,logo190
4,5,6,7,5,6,7,5,6,5,7,6,6,6,7,7,6,6,6,7,6,2,3,2,1,6,6,4,2,6,2,3,2,4,4,5,3,6,2,5,6,5,6,5,6,7,6,6,6,6,7,7,7,7,4,6,5,7,7,1,3,3,3,3,-1,2,0,-1,120,74,30,44,117,40,41,36,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,1,1,1,2,1,1,0,0,0,1,0,0,2,1,1,1,0,1,0,0,2,1,0,1,1,1,1,1,1,0,1,1,1,0,2,0,1,1,0,0,1,0,0,2,33,20,6,7,2,19,1,1,2.5,100,33,87,31,19,38,40,18,30,logo191
5,5,5,7,6,7,7,5,7,7,6,5,6,7,5,6,7,1,4,6,4,3,2,1,3,4,6,2,1,4,1,1,2,2,3,3,1,6,3,6,7,3,1,4,7,7,7,6,7,7,7,7,1,3,6,7,1,7,2,6,2,0,3,3,-2,0,-1,-3,114,58,22,36,103,37,38,28,2,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,17,1,1,0,2,2,2,0,0,0,1,0,2,0,1,0,1,0,2,1,0,0,2,0,0,1,0,1,2,0,1,0,0,1,0,1,1,1,2,1,0,2,1,0,0,1,34,17,7,10,2,21,1,1,2.75,95,33,81,32,18,39,37,16,30,logo192
5,5,2,3,4,3,6,5,5,6,1,2,3,5,7,2,3,2,5,2,2,5,3,4,6,6,6,2,2,4,1,1,2,3,3,1,3,1,5,2,4,3,6,6,5,3,6,6,5,6,2,7,1,5,6,3,1,7,6,3,3,-3,-3,-3,-3,-3,-3,-3,76,62,37,25,91,30,38,23,-18,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,9,0,3,2,2,3,1,2,1,3,1,0,2,1,0,2,1,0,2,0,1,2,3,1,2,0,0,1,1,1,0,1,0,2,4,0,2,0,2,0,2,2,2,1,0,3,59,43,7,9,2,21,1,1,2.4,58,14,62,29,7,21,31,9,14,logo193
3,4,5,6,5,5,4,3,5,5.71386430678466,4,4,6,3,2,7,6,6,3,4,2,4,5,4,5,6,5,6,3,6,5,5,1,4,2,3,3,5,5,2,6,6,7,5,3,5,5,6,6,2,6,5,7,3,6,7,6,6,7,3,-1,2,3,3,-1,-1,2,0,90.7138643067847,81,50,31,107,34,42,31,7,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,16,2,3,2,4,3,2,2,0,2,1,2,3,1,3,0,4,3,2,2,0,0,2,.994029850746269,0,0,3,1,1,1,2,1,1,1,1,0,1,2,3,1,0,2,1,1,1,3,70.9940298507463,30.9940298507463,23,17,1,19,1,1,3.2,81.7138643067847,25,65.7138643067847,23,15,28.7138643067847,33.7138643067847,12,22,logo194
5,6,5,6,5,6,4,5,5,5,5,4,5,7,2,3,6,6,3,6,4,4,3,2,6,7,6,3,4,3,2,4,4,4,4,5,6,4,6,5,4,5,6,5,2,6,5,5,7,4,5,2,5,5,5,5,4,4,7,2,3,3,2,3,0,0,0,0,99,86,48,38,93,25,36,32,11,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,14,2,1,1,2,3,2,1,0,1,1,0,2,2,1,1,0,0,0,1,1,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,36,20,7,9,1,19,1,1,2,86,28,71,29,17,30,35,16,26,logo195
5,3,5,7,3,7,6,5,6,7,6,5,5,5,5,7,7,5,3,6,3,4,3,4,3,5,5,2,2,6,4,3,3,2,4,2,5,4,2,5,6,5,6,6,6,6,7,6,6,5,7,4,4,6,7,7,6,4,5,2,2,3,3,3,1,1,3,2,108,71,37,34,111,33,42,36,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,18,0,3,2,2,1,2,1,0,2,0,2,1,3,1,3,0,2,1,4,1,2,2.00884955752212,2,0,1,0,2,3,1.05309734513274,1,1,0,1,1,1,2,0,3,1,0,3,1,1,0,2,62.0619469026549,38.0619469026549,11,13,2,22,1,1,2.8,92,32,76,25,18,38,34,16,30,logo196
5,3,6,7,5,5,6,5,5,6,6,3,6,5,3,5,7,6,6,6,2,2,3,3,5,5,6,3,2,5,2,1,3,2,4,3,4,5,2,3,6,6,5,7,5,7,5,4,3,6,3,7,2,5,6,5,5,6,6,3,3,3,3,3,1,2,1,-1,106,65,32,33,102,32,39,31,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,1,2,1,3,3,1,1,0,2,1,0,1,1,2,1,1,1,1,1,1,0,3,1,1,1,0,2,3,1,1,1,2,0,2,0,1,1,3,1,0,1,1,1,0,2,54,29,10,15,2,18,1,1,1.75,92,31,75,29,19,33,39,17,26,logo197
5,4,5,5,3,4,3,3,4,5,5,4,4,3,5,3,5,5,5,3,5,5,7,4,7,5,5,6,2,4,5,1,5,3,4,4,5,4,5,3,6,5,3,3,5,5,5,5,7,2,4,6,6,5,5,3,5,3,3,5,2,1,-1,-1,3,-2,3,3,83,89,55,34,91,24,35,32,8,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,2,1.13905325443787,3,3,2,1,3,3,2,4,2,3,3,2,4,2,3,2,2,2,1,1,3,3,2,4,4,3,2,3,3,2,2,1,0,3,1.77151335311573,2,1,3,2,3,0,4,102.910566607554,58.1390532544379,24,20.7715133531157,1,18,2,1,2.4,72,22,61,24,13,26,30,11,23,logo198
5,5,6,6,5,6,6,7,6,6,6,6,5,5,4,7,6,6,6,6,4,6,6,2,3,5,7,1,2,6,5,4,3,2,6,2,4,6,3,6,5,4,6,7,3,7,5,5,6,4,3,5,6,5,6,7,6,6,4,3,-2,2,0,-3,3,1,3,-2,115,83,41,42,103,28,42,33,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,18,0,2,0,2,2,2,0,0,0,0,1,1,0,2,0,1,0,1,1,0,0,3,0,0,1,1,2,1,2,0,0,1,1,2,0,0,0,2,1,1,1,0,0,2,1,37,21,4,12,1,19,1,1,2.75,100,30,85,34,18,36,40,19,29,logo199
5,5,5,6,5,7,6,4,5,6,5,4,3,4,7,7,7,6,5,5,5,7,4,5,6,6,6,4,4,4,5,6,4,6,6,5,2,5,5,7,3,3,4,6,6,4,2,5,5,3,2,6,6,5,3,4,3,2,4,2,0,0,3,3,-3,0,-1,1,107,102,58,44,78,24,32,22,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,17,0,2,1,2,1,1,2,0,2,1,1,3,0,1,1,3,0,1,2,1,1,2,1,1,2,3,1,3,3,2,1,2,2,3,0,1,2,2,1,3,2,2,3,2,3,73,37,19,17,1,22,1,1,2.5,90,28,79,29,17,34,40,14,27,logo200
5,5,6,7,5,6,7,7,6,7,7,5,6,6,3,6,7,4,6,5,5,5,4,2,4,5,6,1,1,4,2,3,1,1,3,3,2,3,2,2,6,5,5,6,6,6,7,7,7,4,5,5,2,6,6,3,5,6,6,3,3,2,3,3,-2,-1,2,1,116,59,28,31,106,31,39,36,11,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,17,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,3,0,0,1,0,1,2,1,0,0,0,3,2,1,0,0,3,0,0,1,0,0,0,1,29,17,3,9,2,19,1,1,3.4,100,32,84,34,18,39,41,18,30,logo201
3,5,5,5,3,5,7,6,4,5,6,3,6,3,5,2,5,3,3,5,6,6,2,7,5,7,7,7,7,7,2,5,6,5,6,7,1,2,4,6,7,3,5,6,5,7,7,5,7,2,6,7,3,6,7,7,5,7,7,2,3,2,-1,-3,2,2,-3,2,89,105,57,48,111,39,37,35,4,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,14,0,4,1,4,3,3,1,0,2,3,0,3,1,1,1,3,1,3,0,0,0,4,3,1,1,0,1,2,3,1,1,0,2,1,1,3,0,3,1,3,1,2,0,0,0,68,45,9,14,2,19,1,1,2.53,74,25,64,24,15,31,31,16,22,logo202
2,7,4,4,3,5,7,3,4,2,5,3,1,1,1,3,1,2,1,1,1,7,7,3,7,7,7,7,5,7,6,3,5,7,7,7,6,7,5,4,4,6,7,4,6,4,7,2,2,5,3,6,2,3,7,2,3,7,2,6,-3,-3,0,0,-3,-3,-3,-3,60,115,68,47,88,26,37,25,-18,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,3,3,3,3,3,4,3,2,2,3,3,3,3,2,3,4,3,3,3,3,0,3,3,2,3,3,3,2,2,2,3,4,2,4,3,4,4,3,2,2,3,2,3,127,70,30,27,1,20,1,1,3,51,15,45,20,6,26,23,8,19,logo203
5,5,7,6,5,7,7,5,5,7,7,7,5,7,6,7,6,7,6,7,6,4,3,6,4,6,2,2,3,6,4,4,2,2,4,4,2,4,2,7,4,3,6,6,4,7,5,4,3,5,2,5,6,3,4,4,4,4,4,4,3,3,2,2,-2,-2,2,-2,124,77,38,39,87,23,39,25,6,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,16,2,1,3,2,1,2,3,1,2,3,2,2,3,2,3,2,1,2,3,2,3,2,3,2,1,2,3,2,1,2,1,2,1,2,3,2,3,2,3,2,2,1,2,3,2,94,49,24,21,1,19,1,1,2,104,31,93,31,20,41,43,19,32,logo204
4,5,6,5,4,7,5,7,5,5,7,4,5,3,2,1,5,6,3,5,4,4,3,5,5,6,5,2,4,5,2,3,2,4,5,6,3,5,6,5,6,5,6,6,5,6,6,6,6,6,2,7,5,6,6,2,3,6,6,6,3,2,2,3,3,3,-1,3,94,84,43,41,107,28,47,32,18,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,15,1,2,1,3,2,2,1,0,1,1,.5,2,2,1,1,3,2,1,1,1,1,3,1,0,1,1,1,1,2,1,1,0,1,2,0,1,1,1,1,1,3,2,1,1,4,60.5,35.5,14,11,1,19,1,2,3.5,84,27,67,28,16,33,33,18,27,logo205
3,3,5,6,3,6,7,5,7,5,5,5,3,6,5,5,5,3,5,5,3,2,5,3,4,4,4,5,2,4,2,3,3,4,5,2,2,2,2,3,3,2,2,5,4,4,6,4,4,3,2,7,2,2,5,3,1,3,6,4,-2,-2,-3,-3,-2,-3,-3,-3,97,64,37,27,72,25,28,19,-21,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,12,1,4,0,3,3,2,0,0,2,1,0,2,1,2,2,2,0,1,2,0,1,2,0,2,2,0,1,2,1,1,2,0,1,3,0,2,0,2,0,2,1,4,1.09495548961424,0,1,59.0949554896142,39,8.09495548961424,12,2,20,3,2,2.56,79,28,69,26,15,34,31,15,25,logo206
5,6,4,6,6,7,7,5,6,6,6,5,3,5,6,7,6,5,5,5,4,6,3,2,6,5,5,1,2,2,2,2,1,6,6,4,1,3,2,5,5,6,6,6,6,7,7,5,6,7,5,5,4,6,5,6,4,5,4,4,0,1,-3,-3,-3,-3,-3,3,111,68,34,34,109,31,42,36,-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,1,0,1,1,1,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,1,0,0,0,0,1,2,0,1,1,2,0,1,0,1,1,0,0,25,14,5,6,1,19,1,1,3,93,29,82,33,15,37,41,14,29,logo207
6,6,5,6,5,6,7,6,7,5,7,6,5,2,7,7,7,4,4,5,6,5,3,3,6,6,6,3,5,4,4,2,2,3,2,5,4,6,4,5,7,3,2,3,7,7,7,5,4,4,6,7,6,3,2,1,3,4,4,4,-1,-2,-1,0,0,-1,2,3,113,84,44,40,89,29,33,27,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,14,0,0,1,2.35311572700297,2,1.82388059701493,3,1,2,3,2,4,3,2,3,1,0,1.46607669616519,3,2,3,3,2,2,1,1,3,2,1,0,1,1,3,4,2,2,0,3,2,2,1,1,2,2,4,85.6430730201831,50.8238805970149,13.4660766961652,21.353115727003,1,18,1,1,3,97,32,81,34,17,37,38,16,31,logo208
5,6,7,7,5,5,7,5,5,7,7,6,6,5,5,5,6,4,5,5,4,4,2,4,4,6,7,2,1,6,2,4,4,2,4,5,4,4,4,5,7,6,6,7,6,7,7,7,7,6,7,5,6,7,5,4,6,6,5,1,0,0,0,0,0,0,0,0,113,78,37,41,118,33,45,40,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,0,2,0,3,2,2,2,1,2,2,0,2,1,3,0,2,0,2,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,4,2,2,2,2,0,0,2,2,1,0,2,52,31,10,11,2,19,1,1,2.7,96,30,83,31,18,39,40,17,30,logo209
5,3,5,4,3,5,3,4,5,3,5,6,7,3,2,5,2,2,3,6,3,4,4,5,2,3,4,5,6,4,3,4,3,4,3,4,3,3,5,4,6,5,5,5,3,7,4,6,5,5,3,4,3,3,3,4,4,4,3,2,-1,-2,-1,-2,-1,-2,-1,1,81,76,48,28,84,21,35,28,-9,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,13,1,1,2,2,2,3,1,2,2,2,3,2,1,4,3,4,2,2,1,2,2,3,2,1,2,2,1,2,2,2,1,3,2,2,3,1,0,3,2,1,2,2,1,2,2,88,48,18,22,2,21,1,1,2.6,73,22,59,23,13,26,19,15,25,logo210
3,1,6,6,3,3,7,6,3,5,3,1,7,6,7,1,3,6,5,5,7,5,7,6,7,7,6,7,7,5,4,6,7,5,6,6,4,4,4,6,7,6,7,7,7,3,6,2,5,5,5,1,6,5,7,6,1,6,7,2,3,3,3,3,-3,3,3,3,87,116,69,47,101,32,43,26,18,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,7,2,3,3,3,3,3,3,3,3,3,0,2,3,1,3,4,3,4,3,3,3,3,3,4,3,0,4,4,4,4,3,0,3,3,0,4,2,3,3,3,3,3,1,0,0,118,70,29,19,2,22,1,1,3.26,67,20,67,21,14,25,30,17,16,logo211
5,5,5,6,3,5,7,3,5,5,5,2,3,4,3,7,6,3,3,5,4,4,3,4,5,6,5,2,3,4,2,5,4,2,4,4,4,4,3,4,3,3,6,7,7,7,5,5,5,6,5,7,2,6,5,2,4,6,5,3,3,3,1,3,-3,3,0,3,90,76,41,35,99,32,37,30,13,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,13,0,2,1,3,1,2,0,0,2,2,.5,2,1,2,.982248520710059,2,2,1,2,1,2,2,1,1,1,2,1,3,0,1,1,1,2,1,1,2,2,2,1,1,2,1,1,0,2,61.4822485207101,31.4822485207101,14,16,2,20,1,1,2.5,76,27,63,24,16,30,32,13,23,logo212
5,6,6,7,6,6,7,6,6,7,7,7,6,7,5,7,7,6,6,7,2,2,2,1,4,4,4,1,1,2,1,1,1,2,3,2,2,4,2,3,6,6,4,6,6,7,6,7,7,7,6,7,5,4,7,1,2,6,7,1,3,0,3,3,0,0,0,3,127,44,20,24,108,33,43,32,12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,17,1,1,0,2,2,1,2,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,1,0,1,1,0,0,1,1,2,1,0,2,0,1,0,0,31,15,8,8,2,19,1,1, ,108,34,93,35,20,41,45,19,32,logo213
6,7,6,7,6,7,7,6,6,7,7,6,6,7,6,7,7,7,6,7,6,4,2,4,2,7,7,5,2,4,2,2,2,4,4,5,4,5,1,5,7,6,4,6,7,7,7,6,6,7,6,7,4,6,4,7,6,7,4,4,-3,-3,-3,-3,-3,-3,-3,-3,131,77,34,43,118,38,42,38,-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,1,0,2,2,2,2,0,1,1,0,1,0,1,0,1,0,2,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,25,12,8,5,2,20,1,1,2.9,111,34,97,37,20,41,47,19,33,logo214
4,5,6,5,3,5,7,5,4,4,5,3,7,3,3,3,6,5,3,5,5,6,4,4,4,5,6,2,3,5,3,4,5,4,5,6,3,6,4,6,7,5,5,6,7,7,7,4,4,7,5,5,2,5,6,2,1,6,2,3,3,3,2,3,-3,0,-1,3,91,90,46,44,96,27,40,29,10,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,15,1,1,2,1,2,3,2,0,2,1,0,2,2,1,1,2,0,3,2,1,0,1,1,2,1,0,1,1.75,0,1,1,0,2,2,0,2,2,2,2,2,0,3,2,0,1,58.75,33,16,9.75,2,19,1,1, ,78,25,66,24,17,29,33,16,22,logo215
4,4,4,5,3,5,5,5,4,4,5,4,5,5,4,7,5,4,3,5,7,5,3,4,4,4,5,5,4,6,5,4,4,3,5,3,4,4,4,3,5,4,4,3,5,3,4,3,4,5,5,5,3,4,3,2,5,6,6,2,0,1,1,-1,1,1,1,1,90,86,49,37,81,29,28,24,5,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,15,0,2,2,2,1,1,1.22686567164179,0,0,0,0,2,2,2,0,0,1,2,1.29881656804734,4,3,3,0,3,0,0,1,0,1,0,1,1,1,0,1,1,2,1,1,0,1,0,2,1,0,47.5256822396891,21,13.5256822396891,13,2,20,1,1,3.6,76,24,66,23,14,28,28,14,23,logo216
5,6,7,7,3,7,5,4,6,4,6,5,7,7,3,7,4,5,5,4,3,3,3,3,5,7,5,4,4,5,4,3,4,4,3,4,2,6,4,6,6,3,5,4,1,5,5,3,3,5,5,7,5,3,6,2,4,5.69411764705882,5,3,-1,-2,-2,-1,-1,.324483775811209,-1,-2,107,82,43,39,85.6941176470588,25.6941176470588,37,23,-9.67551622418879,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,12,0,1,1,2,2,1,1,1,1,1,4,0,0,2,1,1,1,1,1,0,3,2,2,2,1,3,1,2,1,3,2,0,0,1,0,1,0,3,2,1,1,2,1,2,3,61,33,12,16,2,21,1,1,3.6,92,27,80,29,15,34,32,15,30,logo217
5,5,7,7,5,6,6,5,5,7,6,6,5,5,7,7,7,5,5,5,6,4,2,3,4,7,7,1,1,4,2,4,1,3,4,2,1,5,4,5,7,6,6,7,7,7,7,7,7,6,5,7,5,5,5,7,5,7,3,1,0,0,-3,-3,0,0,-3,1,116,70,30,40,117,36,44,37,-8,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,17,0,2,0,3,2,2,1,0,0,0,0,1,0,1,0,2,0,0,1,0,2,2,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,2,30,13,5,12,1,21,1,1,3.77,98,30,86,30,19,38,40,17,30,logo218
5,5,7,7,6,7,7,7,5,6,7,5,6,6,3,7,5,5,4,6,5,2,4,4,4,6,7,4,2,3,2,1,2,1,5,3,2,5,2,5,7,7,5,7,7,7,6,6,7,6,7,4,7,7,7,7,5,4,7,7,3,3,3,3,0,0,3,3,116,69,30,39,127,36,52,39,18,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,16,1,3,0,2,1,2,1,0,2,2,0,2,1,1,0,2,3,1,2,0,2,1,0,0,0,1,2,3,3,1,0,0,1,2,1,1,1,2,1,1,1,1,1,0,2,54,27,14,13,1,19,2,1,2.4,100,30,86,32,18,39,38,20,31,logo219
5,5,5,7,5,6,5,5,5,5,5,5,6,6,3,7,7,6,5,6,7,4,3,7,3,7,4,4,2,6,4,4,4,4,4,4,3,4,5,5,3,3,4,5,4,3,4,4,5,4,3,4,5,3,4,4,4,5,4,3,0,0,0,0,0,0,0,0,109,88,47,41,78,24,32,22,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,18,0,1,2,2,2,2,2,1,2,1,0,2,1,2,2,2,2,2,3,3,1,2,3,1,2,3,2,3,3,2,1,3,2,2,3,2,3,2,3,2,1,2,1,2,3,88,45,23,20,1,20,2,1,2.6,95,30,79,30,18,33,38,16,28,logo220
6,7,7,7,7,7,7,5,7,7,7,7,5,5,5,7,7,4,4,7,3,2,2,2,2,4,7,2,2,2,4,1,1,3,7,4,2,4,1,6,6,3,3,7,4,7,7,1,6,4,4,4,4,4,4,4,4,4,4,4,-3,-3,-3,0,0,0,0,0,125,61,24,37,88,24,33,31,-9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,86,48,20,18,2,19,1,1,3,108,35,90,36,21,42,43,19,34,logo221
5,6,6,7,5,5,6,6,6,5,7,7,7,7,5,7,5,7,6,6,5,4,4,3,2,6,6,5,5,6,4,4,3,5,3,2,2,5,6,4,7,5,3,5,6,7,6,6,7,4,3,5,3,5,5,2,5,6,4,2,3,3,3,3,3,3,0,0,121,84,47,37,96,26,35,35,18,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,15,1,1,1,2,2,2,0,0,0,0,0,2,1,2,1,0,0,0,0,0,2,2,1,0,1,0,0,2,0,0,1,0,1,1,0,0,2,2,1,0,1,0,2,0,1,35,17,5,13,1,18,3,1,3,103,31,90,34,17,37,40,18,31,logo222
6,6,4,4,4,4,5,5,7,7,4,2,4,4,5,4,4,5,4,7,5,5,7,4,1,5,5,5,2,5,5,4,5,3,5,5,3,5,2,4,3,4,5,5,5,7,3,4,4,4,3,5,4,5,5,4,5,5,4,7,-3,3,3,3,-3,3,0,0,95,85,46,39,91,26,37,28,6,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,14,0,2,2,1,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,.896449704142012,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09495548961424,0,0,18.9914051937563,12,2.99140519375625,4,1,20,1,1,2,81,26,69,32,15,26,35,16,20,logo223
6,6,6,7,5,6,7,6,6,7,7,6,6,5,3,7,6,6,5,5,3,3,4,2,4,7,7,1,1,7,2,2,2,2,4,7,1,6,1,6,5,5,5,5,3,7,7,5,7,4.83823529411765,5,5,1,4,7,4,6,7,7,1,0,0,3,3,3,3,0,0,118,72,25,47,100.838235294118,31,33.8382352941176,36,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,18,0,2,1,4,2,3,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,24,14,3,7,2,20,1,1,3.9,103,31,87,34,17,40,42,17,32,logo224
6,6,7,7,5,6,7,7,7,6,6,7,7,6,6,6,6,5,6,6,5,6,3,5,4,6,7,5,7,5,1,2,4,4,4,4,2,5,3,5,5,5,5,5,6,7,7,6,7,7,7,6,5,5,4,7,6,7,7,1,-3,-3,-3,-3,-3,-3,-3,3,125,87,46,41,115,40,38,37,-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,0,3,0,3,4,2,1,0,3,2,0,2,0,3,1,2,1,2,2,2,2,2,2,2,2,0,3,2,2,1,1,0,1,1,0,2,1,2,1,2,2,2,2,2,3,73,42,14,17,0,21,1,1,3.7,106,32,93,37,19,39,41,20,32,logo225
